x,y,w,u
0.8732301879675344,2.985486105996004,0,0.4412102922755149
0.7503337561656402,2.237546269221963,0,0.4412102922755149
1.0225910415978077,3.6323820038272974,0,0.4412102922755149
3.0828007529212638,8.594715716192592,1,0.4412102922755149
2.0540635170168158,5.031422609297967,0,0.4412102922755149
0.130428729016433,2.469901605358741,1,0.4412102922755149
2.9217155084470794,6.4808897617730015,0,0.4412102922755149
2.690258620393354,6.147412322493007,0,0.4412102922755149
2.807725002328829,8.268127891013627,1,0.4412102922755149
1.7712811976251785,4.772148897417558,0,0.4412102922755149
5.115699729092293,12.77975055287374,1,0.4412102922755149
0.6609612725725336,1.7572601207275702,0,0.4412102922755149
2.538265163879493,7.325676133437127,1,0.4412102922755149
1.988023501174343,7.00538428411654,1,0.4412102922755149
1.067913700971213,4.257845765264603,1,0.4412102922755149
2.316329145372304,5.941920107334789,0,0.4412102922755149
2.20885170175446,6.6285551609864255,1,0.4412102922755149
-0.6612738139117296,1.37411090316789,1,0.4412102922755149
1.2669501391811393,5.458453043364215,1,0.4412102922755149
2.5984003590920475,7.733335022252011,1,0.4412102922755149
2.056453356563649,6.133037524547607,1,0.4412102922755149
2.1630639679425934,5.284909219124636,0,0.4412102922755149
1.9909338108166599,5.99697136376111,1,0.4412102922755149
1.999723708849197,5.195703246096587,0,0.4412102922755149
2.4849952915032243,7.569804357997704,1,0.4412102922755149
2.9227939685166824,7.879042131071312,1,0.4412102922755149
2.238217518202659,5.762814042744003,0,0.4412102922755149
2.713960829181393,6.5179287718023255,0,0.4412102922755149
2.4288148320112404,6.062351120266241,0,0.4412102922755149
1.7198263509565548,3.894224496306873,0,0.4412102922755149
2.9001037254188065,8.229647808805803,1,0.4412102922755149
0.44229811281138276,3.082086495958978,1,0.4412102922755149
2.053097234020452,5.232890133372184,0,0.4412102922755149
1.108786199569349,2.9935709186391035,0,0.4412102922755149
0.5589007739769432,2.3768494952565504,0,0.4412102922755149
1.6144839164314202,3.7115645973670452,0,0.4412102922755149
